dates,con,gen,off,inj
2025-01-17 10:30:00+00:00,,,8.375,0.0
2025-01-17 10:45:00+00:00,,,17.05,0.0
2025-01-17 11:00:00+00:00,,,19.75,0.0
2025-01-17 11:15:00+00:00,,,22.8,0.0
2025-01-17 11:30:00+00:00,,,33.0,0.0
2025-01-17 11:45:00+00:00,,,34.0,0.0
2025-01-17 12:00:00+00:00,,,32.5,0.0
2025-01-17 12:15:00+00:00,,,53.25,0.0
2025-01-17 12:30:00+00:00,,,50.5,0.0
2025-01-17 12:45:00+00:00,,,44.5,0.0
2025-01-17 13:00:00+00:00,,,53.0,0.0
2025-01-17 13:15:00+00:00,,,44.25,0.0
2025-01-17 13:30:00+00:00,,,26.5,0.0
2025-01-17 13:45:00+00:00,,,24.4,0.0
2025-01-17 14:00:00+00:00,,,10.175,0.0
2025-01-17 14:15:00+00:00,,,0.0,3.2
2025-01-17 14:30:00+00:00,,,18.325,0.0
2025-01-17 14:45:00+00:00,,,0.0,2.105
2025-01-17 15:00:00+00:00,,,23.925,0.0
2025-01-17 15:15:00+00:00,,,23.2,0.0
2025-01-17 15:30:00+00:00,,,17.875,0.0
2025-01-17 15:45:00+00:00,,,0.0,12.175
2025-01-17 16:00:00+00:00,,,25.5,0.0
2025-01-17 16:15:00+00:00,,,18.4,0.0
2025-01-17 16:30:00+00:00,,,25.5,0.0
2025-01-17 16:45:00+00:00,,,6.0,0.0
2025-01-17 17:00:00+00:00,,,22.575,0.0
2025-01-17 17:15:00+00:00,,,9.8,0.0
2025-01-17 17:30:00+00:00,,,0.0,2.925
2025-01-17 17:45:00+00:00,,,1.49,0.0
2025-01-17 18:00:00+00:00,,,0.0,2.0475
2025-01-17 18:15:00+00:00,,,2.04,0.0
2025-01-17 18:30:00+00:00,,,2.925,0.0
2025-01-17 18:45:00+00:00,,,15.75,0.0
2025-01-17 19:00:00+00:00,,,19.475,0.0
2025-01-17 19:15:00+00:00,,,12.55,0.0
2025-01-17 19:30:00+00:00,,,9.075,0.0
2025-01-17 19:45:00+00:00,,,15.925,0.0
2025-01-17 20:00:00+00:00,,,18.0,0.0
2025-01-17 20:15:00+00:00,,,17.725,0.0
2025-01-17 20:30:00+00:00,,,17.0,0.0
2025-01-17 20:45:00+00:00,,,17.275,0.0
2025-01-17 21:00:00+00:00,,,16.8,0.0
2025-01-17 21:15:00+00:00,,,14.825,0.0
2025-01-17 21:30:00+00:00,,,17.425,0.0
2025-01-17 21:45:00+00:00,,,16.9,0.0
2025-01-17 22:00:00+00:00,,,17.25,0.0
2025-01-17 22:15:00+00:00,,,15.2,0.0
2025-01-17 22:30:00+00:00,,,17.525,0.0
2025-01-17 22:45:00+00:00,,,16.25,0.0
2025-01-17 23:00:00+00:00,,,17.75,0.0
2025-01-17 23:15:00+00:00,,,17.675,0.0
2025-01-17 23:30:00+00:00,,,15.3,0.0
2025-01-17 23:45:00+00:00,,,17.175,0.0
2025-01-18 00:00:00+00:00,,,17.2,0.0
2025-01-18 00:15:00+00:00,,,16.65,0.0
2025-01-18 00:30:00+00:00,,,18.3,0.0
2025-01-18 00:45:00+00:00,,,20.75,0.0
2025-01-18 01:00:00+00:00,,,22.0,0.0
2025-01-18 01:15:00+00:00,,,22.625,0.0
2025-01-18 01:30:00+00:00,,,21.125,0.0
2025-01-18 01:45:00+00:00,,,20.525,0.0
2025-01-18 02:00:00+00:00,,,23.125,0.0
2025-01-18 02:15:00+00:00,,,25.75,0.0
2025-01-18 02:30:00+00:00,,,22.975,0.0
2025-01-18 02:45:00+00:00,,,16.225,0.0
2025-01-18 03:00:00+00:00,,,5.6,0.0
2025-01-18 03:15:00+00:00,,,0.0,6.8
2025-01-18 03:30:00+00:00,,,0.0,10.025
2025-01-18 03:45:00+00:00,,,0.0,27.0
2025-01-18 04:00:00+00:00,,,0.0,46.0
2025-01-18 04:15:00+00:00,,,0.0,68.75
2025-01-18 04:30:00+00:00,,,0.0,69.0
2025-01-18 04:45:00+00:00,,,0.0,122.25
2025-01-18 05:00:00+00:00,,,0.0,131.0
2025-01-18 05:15:00+00:00,,,0.0,145.25
2025-01-18 05:30:00+00:00,,,0.0,147.75
2025-01-18 05:45:00+00:00,,,0.0,166.5
2025-01-18 06:00:00+00:00,,,0.0,188.0
2025-01-18 06:15:00+00:00,,,0.0,161.0
2025-01-18 06:30:00+00:00,,,0.0,202.25
2025-01-18 06:45:00+00:00,,,0.0,205.0
2025-01-18 07:00:00+00:00,,,0.0,195.0
2025-01-18 07:15:00+00:00,,,0.0,183.75
2025-01-18 07:30:00+00:00,,,0.0,182.5
2025-01-18 07:45:00+00:00,,,0.0,171.75
2025-01-18 08:00:00+00:00,,,0.0,165.25
2025-01-18 08:15:00+00:00,,,0.0,152.25
2025-01-18 08:30:00+00:00,,,0.0,134.75
2025-01-18 08:45:00+00:00,,,0.0,121.75
2025-01-18 09:00:00+00:00,,,0.0,110.75
2025-01-18 09:15:00+00:00,,,0.0,97.0
2025-01-18 09:30:00+00:00,,,0.0,47.0
2025-01-18 09:45:00+00:00,,,0.0,70.5
2025-01-18 10:00:00+00:00,,,0.0,42.75
2025-01-18 10:15:00+00:00,,,0.0,17.8
2025-01-18 10:30:00+00:00,,,0.0,2.975
2025-01-18 10:45:00+00:00,,,3.925,0.0
2025-01-18 11:00:00+00:00,,,9.075,0.0
2025-01-18 11:15:00+00:00,,,15.325,0.0
2025-01-18 11:30:00+00:00,,,16.95,0.0
2025-01-18 11:45:00+00:00,,,38.5,0.0
2025-01-18 12:00:00+00:00,,,17.275,0.0
2025-01-18 12:15:00+00:00,,,29.0,0.0
2025-01-18 12:30:00+00:00,,,21.8,0.0
2025-01-18 12:45:00+00:00,,,26.25,0.0
2025-01-18 13:00:00+00:00,,,45.25,0.0
2025-01-18 13:15:00+00:00,,,46.25,0.0
2025-01-18 13:30:00+00:00,,,47.5,0.0
2025-01-18 13:45:00+00:00,,,17.5,0.0
2025-01-18 14:00:00+00:00,,,45.0,0.0
2025-01-18 14:15:00+00:00,,,47.0,0.0
2025-01-18 14:30:00+00:00,,,32.25,0.0
2025-01-18 14:45:00+00:00,,,18.3,0.0
2025-01-18 15:00:00+00:00,,,18.65,0.0
2025-01-18 15:15:00+00:00,,,20.9,0.0
2025-01-18 15:30:00+00:00,,,17.4,0.0
2025-01-18 15:45:00+00:00,,,18.65,0.0
2025-01-18 16:00:00+00:00,,,16.275,0.0
2025-01-18 16:15:00+00:00,,,15.725,0.0
2025-01-18 16:30:00+00:00,,,13.65,0.0
2025-01-18 16:45:00+00:00,,,15.475,0.0
2025-01-18 17:00:00+00:00,,,15.4,0.0
2025-01-18 17:15:00+00:00,,,15.775,0.0
2025-01-18 17:30:00+00:00,,,16.375,0.0
2025-01-18 17:45:00+00:00,,,15.875,0.0
2025-01-18 18:00:00+00:00,,,0.0,0.3175
2025-01-18 18:15:00+00:00,,,17.1,0.0
2025-01-18 18:30:00+00:00,,,15.65,0.0
2025-01-18 18:45:00+00:00,,,15.8,0.0
2025-01-18 19:00:00+00:00,,,15.975,0.0
2025-01-18 19:15:00+00:00,,,0.0,6.675
2025-01-18 19:30:00+00:00,,,15.425,0.0
2025-01-18 19:45:00+00:00,,,6.475,0.0
2025-01-18 20:00:00+00:00,,,3.775,0.0
2025-01-18 20:15:00+00:00,,,10.05,0.0
2025-01-18 20:30:00+00:00,,,0.0,8.775
2025-01-18 20:45:00+00:00,,,13.525,0.0
2025-01-18 21:00:00+00:00,,,11.15,0.0
2025-01-18 21:15:00+00:00,,,10.5,0.0
2025-01-18 21:30:00+00:00,,,10.7,0.0
2025-01-18 21:45:00+00:00,,,15.8,0.0
2025-01-18 22:00:00+00:00,,,4.175,0.0
2025-01-18 22:15:00+00:00,,,7.3,0.0
2025-01-18 22:30:00+00:00,,,0.0,1.0175
2025-01-18 22:45:00+00:00,,,17.525,0.0
2025-01-18 23:00:00+00:00,,,15.75,0.0
2025-01-18 23:15:00+00:00,,,11.975,0.0
2025-01-18 23:30:00+00:00,,,14.8,0.0
2025-01-18 23:45:00+00:00,,,23.9,0.0
2025-01-19 00:00:00+00:00,,,17.625,0.0
2025-01-19 00:15:00+00:00,,,16.55,0.0
2025-01-19 00:30:00+00:00,,,15.1,0.0
2025-01-19 00:45:00+00:00,,,28.25,0.0
2025-01-19 01:00:00+00:00,,,32.0,0.0
2025-01-19 01:15:00+00:00,,,33.75,0.0
2025-01-19 01:30:00+00:00,,,32.0,0.0
2025-01-19 01:45:00+00:00,,,38.25,0.0
2025-01-19 02:00:00+00:00,,,42.75,0.0
2025-01-19 02:15:00+00:00,,,40.5,0.0
2025-01-19 02:30:00+00:00,,,66.25,0.0
2025-01-19 02:45:00+00:00,,,32.75,0.0
2025-01-19 03:00:00+00:00,,,51.5,0.0
2025-01-19 03:15:00+00:00,,,26.5,0.0
2025-01-19 03:30:00+00:00,,,4.4,0.0
2025-01-19 03:45:00+00:00,,,0.0,8.65
2025-01-19 04:00:00+00:00,,,0.0,36.75
2025-01-19 04:15:00+00:00,,,0.0,73.25
2025-01-19 04:30:00+00:00,,,0.0,101.25
2025-01-19 04:45:00+00:00,,,0.0,93.5
2025-01-19 05:00:00+00:00,,,0.0,48.75
2025-01-19 05:15:00+00:00,,,0.0,96.5
2025-01-19 05:30:00+00:00,,,0.0,97.0
2025-01-19 05:45:00+00:00,,,0.0,87.0
2025-01-19 06:00:00+00:00,,,0.0,99.75
2025-01-19 06:15:00+00:00,,,0.0,126.5
2025-01-19 06:30:00+00:00,,,0.0,130.75
2025-01-19 06:45:00+00:00,,,0.0,188.5
2025-01-19 07:00:00+00:00,,,0.0,198.25
2025-01-19 07:15:00+00:00,,,0.0,186.75
2025-01-19 07:30:00+00:00,,,0.0,116.0
2025-01-19 07:45:00+00:00,,,0.0,184.5
2025-01-19 08:00:00+00:00,,,0.0,53.0
2025-01-19 08:15:00+00:00,,,0.0,36.25
2025-01-19 08:30:00+00:00,,,0.0,36.5
2025-01-19 08:45:00+00:00,,,0.0,42.75
2025-01-19 09:00:00+00:00,,,0.0,56.25
2025-01-19 09:15:00+00:00,,,0.0,74.25
2025-01-19 09:30:00+00:00,,,0.0,87.5
2025-01-19 09:45:00+00:00,,,0.0,73.5
2025-01-19 10:00:00+00:00,,,0.0,17.4
2025-01-19 10:15:00+00:00,,,13.075,0.0
2025-01-19 10:30:00+00:00,,,20.75,0.0
2025-01-19 10:45:00+00:00,,,23.925,0.0
2025-01-19 11:00:00+00:00,,,9.675,0.0
2025-01-19 11:15:00+00:00,,,9.025,0.0
2025-01-19 11:30:00+00:00,,,21.6,0.0
2025-01-19 11:45:00+00:00,,,59.5,0.0
2025-01-19 12:00:00+00:00,,,60.75,0.0
2025-01-19 12:15:00+00:00,,,70.5,0.0
2025-01-19 12:30:00+00:00,,,57.5,0.0
2025-01-19 12:45:00+00:00,,,77.25,0.0
2025-01-19 13:00:00+00:00,,,72.75,0.0
2025-01-19 13:15:00+00:00,,,58.0,0.0
2025-01-19 13:30:00+00:00,,,63.5,0.0
2025-01-19 13:45:00+00:00,,,52.25,0.0
2025-01-19 14:00:00+00:00,,,76.0,0.0
2025-01-19 14:15:00+00:00,,,51.5,0.0
2025-01-19 14:30:00+00:00,,,45.0,0.0
2025-01-19 14:45:00+00:00,,,41.5,0.0
2025-01-19 15:00:00+00:00,,,41.25,0.0
2025-01-19 15:15:00+00:00,,,33.75,0.0
2025-01-19 15:30:00+00:00,,,32.5,0.0
2025-01-19 15:45:00+00:00,,,31.5,0.0
2025-01-19 16:00:00+00:00,,,31.25,0.0
2025-01-19 16:15:00+00:00,,,31.0,0.0
2025-01-19 16:30:00+00:00,,,31.25,0.0
2025-01-19 16:45:00+00:00,,,30.25,0.0
2025-01-19 17:00:00+00:00,,,32.0,0.0
2025-01-19 17:15:00+00:00,,,30.75,0.0
2025-01-19 17:30:00+00:00,,,30.25,0.0
2025-01-19 17:45:00+00:00,,,29.75,0.0
2025-01-19 18:00:00+00:00,,,30.0,0.0
2025-01-19 18:15:00+00:00,,,29.5,0.0
2025-01-19 18:30:00+00:00,,,30.25,0.0
2025-01-19 18:45:00+00:00,,,32.5,0.0
2025-01-19 19:00:00+00:00,,,21.7,0.0
2025-01-19 19:15:00+00:00,,,29.75,0.0
2025-01-19 19:30:00+00:00,,,29.5,0.0
2025-01-19 19:45:00+00:00,,,19.825,0.0
2025-01-19 20:00:00+00:00,,,3.9,0.0
2025-01-19 20:15:00+00:00,,,2.41,0.0
2025-01-19 20:30:00+00:00,,,2.3025,0.0
2025-01-19 20:45:00+00:00,,,5.7,0.0
2025-01-19 21:00:00+00:00,,,10.375,0.0
2025-01-19 21:15:00+00:00,,,2.1775,0.0
2025-01-19 21:30:00+00:00,,,0.0,4.175
2025-01-19 21:45:00+00:00,,,0.0,3.875
2025-01-19 22:00:00+00:00,,,19.875,0.0
2025-01-19 22:15:00+00:00,,,19.15,0.0
2025-01-19 22:30:00+00:00,,,16.975,0.0
2025-01-19 22:45:00+00:00,,,17.125,0.0
2025-01-19 23:00:00+00:00,,,20.625,0.0
2025-01-19 23:15:00+00:00,,,22.85,0.0
2025-01-19 23:30:00+00:00,,,24.275,0.0
2025-01-19 23:45:00+00:00,,,31.0,0.0
2025-01-20 00:00:00+00:00,,,27.5,0.0
2025-01-20 00:15:00+00:00,,,31.75,0.0
2025-01-20 00:30:00+00:00,,,51.75,0.0
2025-01-20 00:45:00+00:00,,,55.5,0.0
2025-01-20 01:00:00+00:00,,,34.5,0.0
2025-01-20 01:15:00+00:00,,,47.5,0.0
2025-01-20 01:30:00+00:00,,,64.25,0.0
2025-01-20 01:45:00+00:00,,,66.5,0.0
2025-01-20 02:00:00+00:00,,,46.75,0.0
2025-01-20 02:15:00+00:00,,,46.5,0.0
2025-01-20 02:30:00+00:00,,,67.25,0.0
2025-01-20 02:45:00+00:00,,,47.75,0.0
2025-01-20 03:00:00+00:00,,,25.0,0.0
2025-01-20 03:15:00+00:00,,,10.425,0.0
2025-01-20 03:30:00+00:00,,,0.0,11.75
2025-01-20 03:45:00+00:00,,,0.0,31.75
2025-01-20 04:00:00+00:00,,,0.0,43.0
2025-01-20 04:15:00+00:00,,,0.0,70.5
2025-01-20 04:30:00+00:00,,,0.0,89.75
2025-01-20 04:45:00+00:00,,,0.0,116.5
2025-01-20 05:00:00+00:00,,,0.0,122.25
2025-01-20 05:15:00+00:00,,,0.0,116.5
2025-01-20 05:30:00+00:00,,,0.0,146.0
2025-01-20 05:45:00+00:00,,,0.0,159.0
2025-01-20 06:00:00+00:00,,,0.0,162.5
2025-01-20 06:15:00+00:00,,,0.0,178.5
2025-01-20 06:30:00+00:00,,,0.0,202.75
2025-01-20 06:45:00+00:00,,,0.0,184.0
2025-01-20 07:00:00+00:00,,,0.0,208.25
2025-01-20 07:15:00+00:00,,,0.0,202.5
2025-01-20 07:30:00+00:00,,,0.0,193.5
2025-01-20 07:45:00+00:00,,,0.0,195.75
2025-01-20 08:00:00+00:00,,,0.0,142.75
2025-01-20 08:15:00+00:00,,,0.0,103.75
2025-01-20 08:30:00+00:00,,,0.0,69.75
2025-01-20 08:45:00+00:00,,,0.0,12.275
2025-01-20 09:00:00+00:00,,,0.0,34.25
2025-01-20 09:15:00+00:00,,,0.0,20.725
2025-01-20 09:30:00+00:00,,,0.0,6.475
2025-01-20 09:45:00+00:00,,,4.8,0.0
2025-01-20 10:00:00+00:00,,,15.575,0.0
2025-01-20 10:15:00+00:00,,,18.8,0.0
2025-01-20 10:30:00+00:00,,,30.25,0.0
2025-01-20 10:45:00+00:00,,,55.75,0.0
2025-01-20 11:00:00+00:00,,,22.35,0.0
2025-01-20 11:15:00+00:00,,,29.0,0.0
2025-01-20 11:30:00+00:00,,,62.0,0.0
2025-01-20 11:45:00+00:00,,,57.0,0.0
2025-01-20 12:00:00+00:00,,,63.75,0.0
2025-01-20 12:15:00+00:00,,,62.5,0.0
2025-01-20 12:30:00+00:00,,,62.25,0.0
2025-01-20 12:45:00+00:00,,,24.0,0.0
2025-01-20 13:00:00+00:00,,,68.5,0.0
2025-01-20 13:15:00+00:00,,,63.0,0.0
2025-01-20 13:30:00+00:00,,,71.25,0.0
2025-01-20 13:45:00+00:00,,,36.5,0.0
2025-01-20 14:00:00+00:00,,,50.75,0.0
2025-01-20 14:15:00+00:00,,,41.5,0.0
2025-01-20 14:30:00+00:00,,,21.325,0.0
2025-01-20 14:45:00+00:00,,,39.5,0.0
2025-01-20 15:00:00+00:00,,,34.0,0.0
2025-01-20 15:15:00+00:00,,,29.25,0.0
2025-01-20 15:30:00+00:00,,,2.4875,0.0
2025-01-20 15:45:00+00:00,,,7.025,0.0
2025-01-20 16:00:00+00:00,,,45.25,0.0
2025-01-20 16:15:00+00:00,,,35.0,0.0
2025-01-20 16:30:00+00:00,,,28.5,0.0
2025-01-20 16:45:00+00:00,,,9.075,0.0
2025-01-20 17:00:00+00:00,,,13.05,0.0
2025-01-20 17:15:00+00:00,,,16.65,0.0
2025-01-20 17:30:00+00:00,,,14.675,0.0
2025-01-20 17:45:00+00:00,,,10.1,0.0
2025-01-20 18:00:00+00:00,,,19.825,0.0
2025-01-20 18:15:00+00:00,,,26.75,0.0
2025-01-20 18:30:00+00:00,,,12.125,0.0
2025-01-20 18:45:00+00:00,,,10.6,0.0
2025-01-20 19:00:00+00:00,,,2.1225,0.0
2025-01-20 19:15:00+00:00,,,17.95,0.0
2025-01-20 19:30:00+00:00,,,10.45,0.0
2025-01-20 19:45:00+00:00,,,18.75,0.0
2025-01-20 20:00:00+00:00,,,17.925,0.0
2025-01-20 20:15:00+00:00,,,19.075,0.0
2025-01-20 20:30:00+00:00,,,18.05,0.0
2025-01-20 20:45:00+00:00,,,15.85,0.0
2025-01-20 21:00:00+00:00,,,14.95,0.0
2025-01-20 21:15:00+00:00,,,12.675,0.0
2025-01-20 21:30:00+00:00,,,20.8,0.0
2025-01-20 21:45:00+00:00,,,9.9,0.0
2025-01-20 22:00:00+00:00,,,15.375,0.0
2025-01-20 22:15:00+00:00,,,16.225,0.0
2025-01-20 22:30:00+00:00,,,16.575,0.0
2025-01-20 22:45:00+00:00,,,16.875,0.0
2025-01-20 23:00:00+00:00,,,20.45,0.0
2025-01-20 23:15:00+00:00,,,26.75,0.0
2025-01-20 23:30:00+00:00,,,25.75,0.0
2025-01-20 23:45:00+00:00,,,26.0,0.0
2025-01-21 00:00:00+00:00,,,28.5,0.0
2025-01-21 00:15:00+00:00,,,31.25,0.0
2025-01-21 00:30:00+00:00,,,30.0,0.0
2025-01-21 00:45:00+00:00,,,32.0,0.0
2025-01-21 01:00:00+00:00,,,32.25,0.0
2025-01-21 01:15:00+00:00,,,31.75,0.0
2025-01-21 01:30:00+00:00,,,32.5,0.0
2025-01-21 01:45:00+00:00,,,54.75,0.0
2025-01-21 02:00:00+00:00,,,69.75,0.0
2025-01-21 02:15:00+00:00,,,64.5,0.0
2025-01-21 02:30:00+00:00,,,50.25,0.0
2025-01-21 02:45:00+00:00,,,62.25,0.0
2025-01-21 03:00:00+00:00,,,60.5,0.0
2025-01-21 03:15:00+00:00,,,26.5,0.0
2025-01-21 03:30:00+00:00,,,26.25,0.0
2025-01-21 03:45:00+00:00,,,1.625,0.0
2025-01-21 04:00:00+00:00,,,0.0,21.85
2025-01-21 04:15:00+00:00,,,0.0,3.475
2025-01-21 04:30:00+00:00,,,0.0,23.05
2025-01-21 04:45:00+00:00,,,0.0,28.0
2025-01-21 05:00:00+00:00,,,0.0,23.75
2025-01-21 05:15:00+00:00,,,0.0,45.25
2025-01-21 05:30:00+00:00,,,0.0,60.5
2025-01-21 05:45:00+00:00,,,0.0,95.25
2025-01-21 06:00:00+00:00,,,0.0,101.75
2025-01-21 06:15:00+00:00,,,0.0,103.0
2025-01-21 06:30:00+00:00,,,0.0,114.25
2025-01-21 06:45:00+00:00,,,0.0,186.25
2025-01-21 07:00:00+00:00,,,0.0,69.75
2025-01-21 07:15:00+00:00,,,0.0,44.25
2025-01-21 07:30:00+00:00,,,0.0,91.0
2025-01-21 07:45:00+00:00,,,0.0,53.25
2025-01-21 08:00:00+00:00,,,0.0,93.5
2025-01-21 08:15:00+00:00,,,0.0,122.25
2025-01-21 08:30:00+00:00,,,0.0,85.0
2025-01-21 08:45:00+00:00,,,0.0,46.25
2025-01-21 09:00:00+00:00,,,0.0,48.5
2025-01-21 09:15:00+00:00,,,0.0,40.75
2025-01-21 09:30:00+00:00,,,0.0,34.75
2025-01-21 09:45:00+00:00,,,0.0,23.8
2025-01-21 10:00:00+00:00,,,0.0,17.05
2025-01-21 10:15:00+00:00,,,1.61,0.0
2025-01-21 10:30:00+00:00,,,18.6,0.0
2025-01-21 10:45:00+00:00,,,31.5,0.0
2025-01-21 11:00:00+00:00,,,23.4,0.0
2025-01-21 11:15:00+00:00,,,33.0,0.0
2025-01-21 11:30:00+00:00,,,41.25,0.0
2025-01-21 11:45:00+00:00,,,43.75,0.0
2025-01-21 12:00:00+00:00,,,40.0,0.0
2025-01-21 12:15:00+00:00,,,32.0,0.0
2025-01-21 12:30:00+00:00,,,33.75,0.0
2025-01-21 12:45:00+00:00,,,33.5,0.0
2025-01-21 13:00:00+00:00,,,57.25,0.0
2025-01-21 13:15:00+00:00,,,43.75,0.0
2025-01-21 13:30:00+00:00,,,37.75,0.0
2025-01-21 13:45:00+00:00,,,37.0,0.0
2025-01-21 14:00:00+00:00,,,37.75,0.0
2025-01-21 14:15:00+00:00,,,37.25,0.0
2025-01-21 14:30:00+00:00,,,37.75,0.0
2025-01-21 14:45:00+00:00,,,38.25,0.0
2025-01-21 15:00:00+00:00,,,30.0,0.0
2025-01-21 15:15:00+00:00,,,32.75,0.0
2025-01-21 15:30:00+00:00,,,39.75,0.0
2025-01-21 15:45:00+00:00,,,31.75,0.0
2025-01-21 16:00:00+00:00,,,57.5,0.0
2025-01-21 16:15:00+00:00,,,52.75,0.0
2025-01-21 16:30:00+00:00,,,31.25,0.0
2025-01-21 16:45:00+00:00,,,31.5,0.0
2025-01-21 17:00:00+00:00,,,41.5,0.0
2025-01-21 17:15:00+00:00,,,57.75,0.0
2025-01-21 17:30:00+00:00,,,57.25,0.0
2025-01-21 17:45:00+00:00,,,57.25,0.0
2025-01-21 18:00:00+00:00,,,41.5,0.0
2025-01-21 18:15:00+00:00,,,35.0,0.0
2025-01-21 18:30:00+00:00,,,32.75,0.0
2025-01-21 18:45:00+00:00,,,31.5,0.0
2025-01-21 19:00:00+00:00,,,19.75,0.0
2025-01-21 19:15:00+00:00,,,27.25,0.0
2025-01-21 19:30:00+00:00,,,2.55,0.0
2025-01-21 19:45:00+00:00,,,11.325,0.0
2025-01-21 20:00:00+00:00,,,30.25,0.0
2025-01-21 20:15:00+00:00,,,15.725,0.0
2025-01-21 20:30:00+00:00,,,17.4,0.0
2025-01-21 20:45:00+00:00,,,8.35,0.0
2025-01-21 21:00:00+00:00,,,18.25,0.0
2025-01-21 21:15:00+00:00,,,18.15,0.0
2025-01-21 21:30:00+00:00,,,25.0,0.0
2025-01-21 21:45:00+00:00,,,31.0,0.0
2025-01-21 22:00:00+00:00,,,22.9,0.0
2025-01-21 22:15:00+00:00,,,12.05,0.0
2025-01-21 22:30:00+00:00,,,24.3,0.0
2025-01-21 22:45:00+00:00,,,0.9725,0.0
2025-01-21 23:00:00+00:00,,,16.85,0.0
2025-01-21 23:15:00+00:00,,,33.75,0.0
2025-01-21 23:30:00+00:00,,,36.25,0.0
2025-01-21 23:45:00+00:00,,,34.25,0.0
2025-01-22 00:00:00+00:00,,,33.75,0.0
2025-01-22 00:15:00+00:00,,,32.0,0.0
2025-01-22 00:30:00+00:00,,,28.75,0.0
2025-01-22 00:45:00+00:00,,,43.0,0.0
2025-01-22 01:00:00+00:00,,,30.25,0.0
2025-01-22 01:15:00+00:00,,,16.4,0.0
2025-01-22 01:30:00+00:00,,,29.5,0.0
2025-01-22 01:45:00+00:00,,,34.0,0.0
2025-01-22 02:00:00+00:00,,,62.75,0.0
2025-01-22 02:15:00+00:00,,,61.0,0.0
2025-01-22 02:30:00+00:00,,,55.75,0.0
2025-01-22 02:45:00+00:00,,,49.0,0.0
2025-01-22 03:00:00+00:00,,,45.5,0.0
2025-01-22 03:15:00+00:00,,,33.0,0.0
2025-01-22 03:30:00+00:00,,,14.975,0.0
2025-01-22 03:45:00+00:00,,,0.0,9.6
2025-01-22 04:00:00+00:00,,,0.0,74.5
2025-01-22 04:15:00+00:00,,,0.0,77.75
2025-01-22 04:30:00+00:00,,,0.0,106.5
2025-01-22 04:45:00+00:00,,,0.0,144.0
2025-01-22 05:00:00+00:00,,,0.0,181.25
2025-01-22 05:15:00+00:00,,,0.0,193.25
2025-01-22 05:30:00+00:00,,,0.0,198.5
2025-01-22 05:45:00+00:00,,,0.0,176.5
2025-01-22 06:00:00+00:00,,,0.0,214.25
2025-01-22 06:15:00+00:00,,,0.0,137.25
2025-01-22 06:30:00+00:00,,,0.0,121.0
2025-01-22 06:45:00+00:00,,,0.0,110.25
2025-01-22 07:00:00+00:00,,,0.0,106.25
2025-01-22 07:15:00+00:00,,,0.0,32.75
2025-01-22 07:30:00+00:00,,,0.0,55.75
2025-01-22 07:45:00+00:00,,,0.0,82.5
2025-01-22 08:00:00+00:00,,,0.0,76.0
2025-01-22 08:15:00+00:00,,,0.0,97.75
2025-01-22 08:30:00+00:00,,,0.0,53.25
2025-01-22 08:45:00+00:00,,,0.0,53.25
2025-01-22 09:00:00+00:00,,,0.0,54.0
2025-01-22 09:15:00+00:00,,,0.0,47.25
2025-01-22 09:30:00+00:00,,,24.075,0.0
2025-01-22 09:45:00+00:00,,,36.0,0.0
2025-01-22 10:00:00+00:00,,,0.0,23.075
2025-01-22 10:15:00+00:00,,,4.0,0.0
2025-01-22 10:30:00+00:00,,,10.075,0.0
2025-01-22 10:45:00+00:00,,,31.5,0.0
2025-01-22 11:00:00+00:00,,,39.75,0.0
2025-01-22 11:15:00+00:00,,,47.5,0.0
2025-01-22 11:30:00+00:00,,,58.0,0.0
2025-01-22 11:45:00+00:00,,,63.25,0.0
2025-01-22 12:00:00+00:00,,,54.0,0.0
2025-01-22 12:15:00+00:00,,,52.75,0.0
2025-01-22 12:30:00+00:00,,,53.5,0.0
2025-01-22 12:45:00+00:00,,,56.0,0.0
2025-01-22 13:00:00+00:00,,,58.25,0.0
2025-01-22 13:15:00+00:00,,,45.25,0.0
2025-01-22 13:30:00+00:00,,,43.75,0.0
2025-01-22 13:45:00+00:00,,,42.25,0.0
2025-01-22 14:00:00+00:00,,,47.5,0.0
2025-01-22 14:15:00+00:00,,,56.75,0.0
2025-01-22 14:30:00+00:00,,,42.0,0.0
2025-01-22 14:45:00+00:00,,,40.25,0.0
2025-01-22 15:00:00+00:00,,,33.75,0.0
2025-01-22 15:15:00+00:00,,,45.75,0.0
2025-01-22 15:30:00+00:00,,,34.5,0.0
2025-01-22 15:45:00+00:00,,,19.475,0.0
2025-01-22 16:00:00+00:00,,,28.75,0.0
2025-01-22 16:15:00+00:00,,,24.875,0.0
2025-01-22 16:30:00+00:00,,,59.5,0.0
2025-01-22 16:45:00+00:00,,,32.25,0.0
2025-01-22 17:00:00+00:00,,,21.425,0.0
2025-01-22 17:15:00+00:00,,,24.275,0.0
2025-01-22 17:30:00+00:00,,,36.25,0.0
2025-01-22 17:45:00+00:00,,,27.0,0.0
2025-01-22 18:00:00+00:00,,,36.75,0.0
2025-01-22 18:15:00+00:00,,,18.0,0.0
2025-01-22 18:30:00+00:00,,,11.7,0.0
2025-01-22 18:45:00+00:00,,,3.35,0.0
2025-01-22 19:00:00+00:00,,,10.9,0.0
2025-01-22 19:15:00+00:00,,,15.85,0.0
2025-01-22 19:30:00+00:00,,,7.05,0.0
